Date	Départ	Arrivée	Commentaires	regularity	obs_person	obs_animal	obs_weather	obs_malicious	obs_construction	obs_strike	obs_technical
2013-05	REIMS	PARIS EST			0	0	0	0	0	0	0
2013-05	PARIS EST	REIMS			0	0	0	0	0	0	0
2013-05	PARIS MONTPARNASSE	RENNES			0	0	0	0	0	0	0
2013-05	PARIS EST	STRASBOURG			0	0	0	0	0	0	0
2013-05	PARIS LYON	TOULON	Un incident caténaire au Creusot le 7 Mai a provoqué des retards très importants notament sur plusieurs trains de la liaison Paris-Toulon.		0	0	0	0	0	0	1
2013-05	TOURS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-05	VALENCE ALIXAN TGV	PARIS LYON			0	0	0	0	0	0	0
2013-05	PARIS LYON	VALENCE ALIXAN TGV			0	0	0	0	0	0	0
2013-05	BORDEAUX ST JEAN	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-05	PARIS MONTPARNASSE	BORDEAUX ST JEAN			0	0	0	0	0	0	0
2013-06	CHAMBERY CHALLES LES EAUX	PARIS LYON			0	0	0	0	0	0	0
2013-06	PARIS LYON	DIJON VILLE			0	0	0	0	0	0	0
2013-06	DOUAI	PARIS NORD			0	0	0	0	0	0	0
2013-06	PARIS LYON	LE CREUSOT MONTCEAU MONTCHANIN			0	0	0	0	0	0	0
2013-06	LYON PART DIEU	LILLE			0	0	0	0	0	0	0
2013-06	MACON LOCHE	PARIS LYON			0	0	0	0	0	0	0
2013-06	PARIS LYON	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
2013-06	METZ	PARIS EST			0	0	0	0	0	0	0
2013-06	ANGOULEME	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-06	NANTES	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-06	PARIS MONTPARNASSE	NANTES			0	0	0	0	0	0	0
2013-06	STRASBOURG	NANTES			0	0	0	0	0	0	0
2013-06	POITIERS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-06	PARIS MONTPARNASSE	RENNES			0	0	0	0	0	0	0
2013-06	SAINT ETIENNE CHATEAUCREUX	PARIS LYON			0	0	0	0	0	0	0
2013-06	PARIS MONTPARNASSE	ST MALO			0	0	0	0	0	0	0
2013-06	ST PIERRE DES CORPS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-06	TOULON	PARIS LYON	Plusieurs limitations de vitesse sur des zones de modernisation de l'infrastructure ont fragilisé la circulation des trains sur l'axe Marseille-Nice.		0	0	0	0	0	0	0
2013-06	TOULOUSE MATABIAU	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-06	ARRAS	PARIS NORD			0	0	0	0	0	0	0
2013-06	VANNES	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2013-06	AVIGNON TGV	PARIS LYON			0	0	0	0	0	0	0
2015-06	ST PIERRE DES CORPS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-06	TOULOUSE MATABIAU	PARIS MONTPARNASSE	Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), 2 incendies aux abords des voies entre Droué et Vendôme le 25 (48TGV; 1826mn) et le 30 (30TGV; 1773mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn),  le 22 par le heurt de 2 chevreuils sur la branche sud de la ligne grande vitesse (15TGV; 328mn)		1	1	1	0	0	0	1
2015-06	VALENCE ALIXAN TGV	PARIS LYON	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin		0	0	0	0	1	0	0
2015-07	AIX EN PROVENCE TGV	PARIS LYON	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet		0	0	0	0	1	0	0
2015-07	AVIGNON TGV	PARIS LYON	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet		0	0	0	0	1	0	0
2015-07	BESANCON FRANCHE COMTE TGV	PARIS LYON			0	0	0	0	0	0	0
2015-07	LILLE	LYON PART DIEU			0	0	0	0	0	0	0
2015-07	LILLE	MARSEILLE ST CHARLES	"Les fortes chaleurs survenues dans le mois ont fortement impactés les circulations avec notamment des dérangements d'installations, des incendies aux abords des voies et des limitations de vitesse.
Une forte affluence dans les gares et les trains en cette période estivale avec son lot de bagages abandonnés non étiquetés devenant des colis suspect
Des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Lapalud"		1	0	1	0	1	0	1
2015-07	LILLE	PARIS NORD			0	0	0	0	0	0	0
2015-07	NANCY	PARIS EST			0	0	0	0	0	0	0
2015-07	NIMES	PARIS LYON	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet		0	0	0	0	1	0	0
2015-07	PARIS EST	NANCY			0	0	0	0	0	0	0
2015-07	PARIS EST	STRASBOURG			0	0	0	0	0	0	0
2015-07	PARIS LYON	PERPIGNAN	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet		0	0	0	0	1	0	0
2015-07	PARIS LYON	VALENCE ALIXAN TGV			0	0	0	0	0	0	0
2015-07	PARIS MONTPARNASSE	ANGERS SAINT LAUD			0	0	0	0	0	0	0
2015-07	PARIS MONTPARNASSE	LAVAL			0	0	0	0	0	0	0
2015-07	PARIS MONTPARNASSE	TOURS	Cette ligne a été impactée par plusieurs incendies aux abords des voies, notamment dans la région de VENDÔME : le 10/07 (53 TGV retardés de 12' à 3h50), le 11/07 (20 TGV retardés de 11' à 2h47), le 17/07 (46 TGV retardés de 16' à 4h56), et un autre sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00). Enfin, un incident caténaire au sud de TOURS à fortement perturbé la journée du 30/07 (53 TGV retardés de 6' à 6h30).		1	0	1	0	0	0	1
2015-07	POITIERS	PARIS MONTPARNASSE	Cette ligne a été impactée par plusieurs incendies aux abords des voies, notamment dans la région de VENDÔME : le 10/07 (53 TGV retardés de 12' à 3h50), le 11/07 (20 TGV retardés de 11' à 2h47), le 17/07 (46 TGV retardés de 16' à 4h56), et un autre sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00). Enfin, un incident caténaire au sud de TOURS à fortement perturbé la journée du 30/07 (53 TGV retardés de 6' à 6h30).		1	0	1	0	0	0	1
2015-07	STRASBOURG	NANTES			0	0	0	0	0	0	0
2015-07	TOULOUSE MATABIAU	PARIS MONTPARNASSE	Cette ligne a été impactée par plusieurs incendies aux abords des voies, notamment dans la région de VENDÔME : le 10/07 (53 TGV retardés de 12' à 3h50), le 11/07 (20 TGV retardés de 11' à 2h47), le 17/07 (46 TGV retardés de 16' à 4h56), et un autre sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). Le heurt d'un poteau caténaire par une voiture à CHALAIS a perturbé la journée du 17/07 (21 TGV retardés de 11' à 4h52). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00). Enfin, un incident caténaire au sud de TOURS à fortement perturbé la journée du 30/07 (53 TGV retardés de 6' à 6h30).		1	0	1	0	0	0	1
2015-08	ANGOULEME	PARIS MONTPARNASSE	"Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur ligne classique l'OD a été touchée par la foudre sur la caténaire à Coutras le 3 (9 TGV ; 732mn), un affaissement caténaire à Ruffec (28 TGV ;  1726mn) et un dérangement des installations radio entre Mouthiers et St Aigulin (27 TGV ; 310mn) le 4 et un accident de personne à Poitiers le 8 (29 TGV ; 2219mn)."		1	1	1	0	0	0	1
2015-08	ANNECY	PARIS LYON			0	0	0	0	0	0	0
2015-08	BELLEGARDE (AIN)	PARIS LYON			0	0	0	0	0	0	0
2015-08	BESANCON FRANCHE COMTE TGV	PARIS LYON			0	0	0	0	0	0	0
2015-08	LYON PART DIEU	LILLE	"Le mois d'août à essentiellement été marqué par les intempéries dans le sud-est ainsi qu'à Lille entraînant des inondations, feux de talus et dérangements d'installations
On observe aussi un grand nombre de voyageurs sans titre de transport, une forte affluence en cette période estivale et surtout de nombreux bagages abandonnés se transformant en colis suspects.
On notera aussi quelques heurts d'animaux et deux incendies sur motrices."		1	1	1	0	0	0	1
2015-08	LYON PART DIEU	MONTPELLIER	En août 2015, la régularité des TGV Sud-Est a été impactée par les conditions climatiques (incendies aux abords des voies, orages)		1	0	1	0	0	0	0
2015-08	LYON PART DIEU	RENNES	"Ce mois-ci, l'OD a été touché sur la ligne grande vitesse Atlantique par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur la ligne grtande vitesse Sud-Est, l'OD a été touchée par incident matériel à Cluny le 12 (10 TGV ; 461mn), animal dans les emprises à Cluny le 15 (20 TGV ; 582mn), dérangements consécutifs aux orages à Cuy le 23 (56 TGV ; 1738mn) et incident matériel au Creusot le 27 (22 TGV ; 652mn).
Sur ligne classique, l'OD a été touchée par le heurt d'un tracteur à Noyal Acigné le 2 (102 TGV; 7814mn) et un arbre sur la caténaire à la sortie du Mans le 24 (14 TGV ; 640mn)."		1	1	1	0	0	0	1
2015-08	MACON LOCHE	PARIS LYON			0	0	0	0	0	0	0
2015-08	MARSEILLE ST CHARLES	PARIS LYON			0	0	0	0	0	0	0
2015-08	MONTPELLIER	PARIS LYON	En août 2015, la régularité des TGV Sud-Est a été impactée par les conditions climatiques (incendies aux abords des voies, orages)		1	0	1	0	0	0	0
2015-08	NANTES	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-08	NANTES	STRASBOURG			0	0	0	0	0	0	0
2015-08	NIMES	PARIS LYON	En août 2015, la régularité des TGV Sud-Est a été impactée par les conditions climatiques (incendies aux abords des voies, orages)		1	0	1	0	0	0	0
2015-08	PARIS EST	NANCY			0	0	0	0	0	0	0
2015-08	PARIS LYON	SAINT ETIENNE CHATEAUCREUX			0	0	0	0	0	0	0
2015-08	PARIS MONTPARNASSE	ANGERS SAINT LAUD			0	0	0	0	0	0	0
2015-08	PARIS MONTPARNASSE	BREST	Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).		1	1	0	0	0	0	1
2015-08	PARIS MONTPARNASSE	QUIMPER	"Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur ligne classique, l'OD a été touchée par le heurt d'un tracteur à Noyal Acigné le 2 (102 TGV; 7814mn), le heurt d'un animal à Malansac le 5 (5 TGV ; 297mn) et un arbre sur la caténaire à la sortie du Mans le 24 (14 TGV ; 640mn)"		1	1	1	0	0	0	1
2015-08	PARIS MONTPARNASSE	ST MALO	"Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur ligne classique, l'OD a été touchée par le heurt d'un tracteur à Noyal Acigné le 2 (102 TGV; 7814mn) et un arbre sur la caténaire à la sortie du Mans le 24 (14 TGV ; 640mn)"		1	1	1	0	0	0	1
2015-08	PARIS MONTPARNASSE	ST PIERRE DES CORPS			0	0	0	0	0	0	0
2015-08	PARIS MONTPARNASSE	TOULOUSE MATABIAU	"Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur ligne classique l'OD a été touchée par la foudre sur la caténaire à Coutras le 3 (9 TGV ; 732mn), un affaissement caténaire à Ruffec (28 TGV ;  1726mn) et un dérangement des installations radio entre Mouthiers et St Aigulin (27 TGV ; 310mn) le 4, un accident de personne à Poitiers le 8 (29 TGV ; 2219mn) et un heurt de véhicule à Marmande le 17 (4 TGV ; 571mn)"		1	1	1	0	0	0	1
2015-08	POITIERS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-08	RENNES	LYON PART DIEU	"Ce mois-ci, l'OD a été touché sur la ligne grande vitesse Atlantique par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur la ligne grtande vitesse Sud-Est, l'OD a été touchée par incident matériel à Cluny le 12 (10 TGV ; 461mn), animal dans les emprises à Cluny le 15 (20 TGV ; 582mn), dérangements consécutifs aux orages à Cuy le 23 (56 TGV ; 1738mn) et incident matériel au Creusot le 27 (22 TGV ; 652mn).
Sur ligne classique, l'OD a été touchée par le heurt d'un tracteur à Noyal Acigné le 2 (102 TGV; 7814mn) et un arbre sur la caténaire à la sortie du Mans le 24 (14 TGV ; 640mn)."		1	1	1	0	0	0	1
2015-08	ST MALO	PARIS MONTPARNASSE	"Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur ligne classique, l'OD a été touchée par le heurt d'un tracteur à Noyal Acigné le 2 (102 TGV; 7814mn) et un arbre sur la caténaire à la sortie du Mans le 24 (14 TGV ; 640mn)"		1	1	1	0	0	0	1
2015-08	ST PIERRE DES CORPS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-08	STRASBOURG	NANTES			0	0	0	0	0	0	0
2015-08	VANNES	PARIS MONTPARNASSE	"Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur ligne classique, l'OD a été touchée par le heurt d'un tracteur à Noyal Acigné le 2 (102 TGV; 7814mn), le heurt d'un animal à Malansac le 5 (5 TGV ; 297mn) et un arbre sur la caténaire à la sortie du Mans le 24 (14 TGV ; 640mn)"		1	1	1	0	0	0	1
2015-09	LILLE	PARIS NORD			0	0	0	0	0	0	0
2015-09	LYON PART DIEU	LILLE	"Mois de septembre particulièrement marqué par : 
Un vol de câble à Sainghin le 28
- Des intempéries avec des arbres sur la voie du côté de Lyon le 16
- Plusieurs incidents caténaires essentiellement le 04 à Chandieu avec des répercussions le lendemain et le 21 à Lunel
- Quelques heurts de personnes comme le 11 où il y en a eu 3 dans le sud-est pour cette seule journée et le 30 à Sully ou d'animaux comme à Bonlieu le 12 ou encore de véhicules comme à Chandieu le 16   
On peut noter également ses dérangements d'installation ainsi que des incidents matériels
A cela s'ajoute une multitude de colis suspects et une recrudescence de personnes aux abords des voies"		1	1	1	0	0	0	1
2015-09	MARSEILLE ST CHARLES	LILLE	"Mois de septembre particulièrement marqué par : 
Un vol de câble à Sainghin le 28
- Des intempéries avec des arbres sur la voie du côté de Lyon le 16
- Plusieurs incidents caténaires essentiellement le 04 à Chandieu avec des répercussions le lendemain et le 21 à Lunel
- Quelques heurts de personnes comme le 11 où il y en a eu 3 dans le sud-est pour cette seule journée et le 30 à Sully ou d'animaux comme à Bonlieu le 12 ou encore de véhicules comme à Chandieu le 16   
On peut noter également ses dérangements d'installation ainsi que des incidents matériels
A cela s'ajoute une multitude de colis suspects et une recrudescence de personnes aux abords des voies"		1	1	1	0	0	0	1
2015-09	MULHOUSE VILLE	PARIS LYON			0	0	0	0	0	0	0
2015-09	NANTES	PARIS MONTPARNASSE	"Cette ligne a été touchée par les incidents suivants :
- 02/09 : panne d’un TER au Mans (7 trains touchés ; 436 minutes perdues)
- 02/09 : heurt d’une personne à Angers (16 trains touchés ; 1203 minutes perdues)
- 03/09 : problème d’aiguillage à St Léger (LGV) (34 trains touchés ; 811 minutes perdues)
- 11/09 : heurt d’un sanglier vers St Arnoult (20 trains touchés ; 1231 minutes perdues)
- 29/09 : chute d’un arbre coupé au Cellier (18 trains touchés ; 1405 minutes perdues)
- 29/09 : présence de personnes dans les voies à Nantes (13 trains touchés ; 509 minutes perdues)"		1	1	1	0	0	0	1
2015-09	PARIS EST	REIMS			0	0	0	0	0	0	0
2015-09	PARIS LYON	AIX EN PROVENCE TGV	Un accident de personne sur la LGV Sud-Est le 30 septembre a retardé de nombreux TGV et provoqué des retards importants		1	0	0	0	0	0	0
2015-09	PARIS LYON	BELLEGARDE (AIN)			0	0	0	0	0	0	0
2015-09	PARIS LYON	CHAMBERY CHALLES LES EAUX			0	0	0	0	0	0	0
2015-09	PARIS LYON	LYON PART DIEU			0	0	0	0	0	0	0
2015-09	PARIS LYON	MACON LOCHE			0	0	0	0	0	0	0
2015-09	PARIS LYON	MARSEILLE ST CHARLES	Un accident de personne sur la LGV Sud-Est le 30 septembre a retardé de nombreux TGV et provoqué des retards importants		1	0	0	0	0	0	0
2015-09	PARIS LYON	MONTPELLIER	Un accident de personne sur la LGV Sud-Est le 30 septembre a retardé de nombreux TGV et provoqué des retards importants		1	0	0	0	0	0	0
2015-09	PARIS LYON	NICE VILLE	Un accident de personne sur la LGV Sud-Est le 30 septembre a retardé de nombreux TGV et provoqué des retards importants		1	0	0	0	0	0	0
2015-09	PARIS LYON	VALENCE ALIXAN TGV			0	0	0	0	0	0	0
2015-09	PARIS MONTPARNASSE	LAVAL			0	0	0	0	0	0	0
2015-09	PERPIGNAN	PARIS LYON	Un accident de personne sur la LGV Sud-Est le 30 septembre a retardé de nombreux TGV et provoqué des retards importants		1	0	0	0	0	0	0
2015-09	POITIERS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-09	REIMS	PARIS EST			0	0	0	0	0	0	0
2015-09	TOULOUSE MATABIAU	PARIS MONTPARNASSE	"Cette ligne a été touchée par les incidents suivants :
- 01/09 : chutes d’arbres sur la voie suite aux intempéries entre Toulouse et Montauban (11 trains touchés ; 838 minutes perdues)
- 03/09 : problème d’aiguillage à St Léger (LGV) (34 trains touchés ; 811 minutes perdues)
- 09/09 : arrachement caténaire au niveau de Tours (13 trains touchés ; 517 minutes perdues)
- 11/09 : heurt d’un sanglier vers St Arnoult (20 trains touchés ; 1231 minutes perdues)
- 17/09 : panne d’un engin de travaux vers Facture (8 trains touchés ; 730 minutes perdues)
- 20/09 : accident de personne à Chalais (21 trains touchés ; 1446 minutes perdues)
- 25/09 : accident de personne à Angoulême (8 trains touchés ; 379 minutes perdues)"		1	1	1	0	1	0	1
2015-09	VALENCE ALIXAN TGV	PARIS LYON	Un accident de personne sur la LGV Sud-Est le 30 septembre a retardé de nombreux TGV et provoqué des retards importants		1	0	0	0	0	0	0
2015-10	ANGERS SAINT LAUD	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-10	ANNECY	PARIS LYON			0	0	0	0	0	0	0
2015-10	DIJON VILLE	PARIS LYON			0	0	0	0	0	0	0
2015-10	DUNKERQUE	PARIS NORD			0	0	0	0	0	0	0
2015-10	LILLE	LYON PART DIEU			0	0	0	0	0	0	0
2015-10	LILLE	PARIS NORD			0	0	0	0	0	0	0
2015-10	NANCY	PARIS EST			0	0	0	0	0	0	0
2015-10	NIMES	PARIS LYON			0	0	0	0	0	0	0
2015-10	PARIS LYON	ANNECY			0	0	0	0	0	0	0
2015-10	PARIS MONTPARNASSE	LE MANS			0	0	0	0	0	0	0
2015-10	PARIS MONTPARNASSE	NANTES			0	0	0	0	0	0	0
2015-10	QUIMPER	PARIS MONTPARNASSE	Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes).		0	0	0	0	0	0	1
2015-10	REIMS	PARIS EST			0	0	0	0	0	0	0
2015-10	STRASBOURG	PARIS EST			0	0	0	0	0	0	0
2015-11	ARRAS	PARIS NORD	"On voit apparaître en ce mois de novembre une recrudescence de bagages abandonnés se transformant en colis suspect suite aux évènements tragiques survenus ce vendredi 13 (1 à 2 par jour au moins).
A cela s'ajoute un grand nombre  de heurt d'animaux (exemple les 03, 06 et 24)  ainsi que d'accidents de personne (exemple les 07, 23 et 26)."		1	1	0	0	0	0	0
2015-11	DOUAI	PARIS NORD	"On voit apparaître en ce mois de novembre une recrudescence de bagages abandonnés se transformant en colis suspect suite aux évènements tragiques survenus ce vendredi 13 (1 à 2 par jour au moins).
A cela s'ajoute un grand nombre  de heurt d'animaux (exemple les 03, 06 et 24)  ainsi que d'accidents de personne (exemple les 07, 23 et 26)."		1	1	0	0	0	0	0
2015-11	LAVAL	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-11	LYON PART DIEU	MONTPELLIER	Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV		1	0	0	0	0	0	0
2015-11	MARSEILLE ST CHARLES	LILLE	"On voit apparaître en ce mois de novembre une recrudescence de bagages abandonnés se transformant en colis suspect suite aux évènements tragiques survenus ce vendredi 13 (1 à 2 par jour au moins).
A cela s'ajoute un grand nombre  de heurt d'animaux (exemple les 03, 06 et 24) ainsi que des défauts d'alimentation électrique (exemple les 07, 08, 09, 13, 19 et 23)."		1	1	0	0	0	0	1
2015-11	PARIS EST	NANCY			0	0	0	0	0	0	0
2015-11	PARIS EST	REIMS			0	0	0	0	0	0	0
2015-11	PARIS LYON	AIX EN PROVENCE TGV			0	0	0	0	0	0	0
2015-11	PARIS LYON	ANNECY			0	0	0	0	0	0	0
2015-11	PARIS LYON	AVIGNON TGV			0	0	0	0	0	0	0
2015-11	PARIS LYON	GRENOBLE			0	0	0	0	0	0	0
2015-11	PARIS LYON	PERPIGNAN	Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV		1	0	0	0	0	0	0
2015-11	PARIS LYON	TOULON			0	0	0	0	0	0	0
2015-11	PARIS MONTPARNASSE	LA ROCHELLE VILLE			0	0	0	0	0	0	0
2015-11	PARIS MONTPARNASSE	LE MANS			0	0	0	0	0	0	0
2015-11	PARIS NORD	LILLE			0	0	0	0	0	0	0
2015-11	PARIS NORD	ARRAS			0	0	0	0	0	0	0
2011-09	AVIGNON TGV	PARIS LYON			0	0	0	0	0	0	0
2011-10	CHAMBERY CHALLES LES EAUX	PARIS LYON			0	0	0	0	0	0	0
2011-10	PARIS LYON	CHAMBERY CHALLES LES EAUX			0	0	0	0	0	0	0
2011-10	DUNKERQUE	PARIS NORD			0	0	0	0	0	0	0
2011-10	PARIS LYON	GRENOBLE			0	0	0	0	0	0	0
2011-10	PARIS MONTPARNASSE	LA ROCHELLE VILLE			0	0	0	0	0	0	0
2011-10	PARIS MONTPARNASSE	LAVAL			0	0	0	0	0	0	0
2011-10	PARIS LYON	LE CREUSOT MONTCEAU MONTCHANIN			0	0	0	0	0	0	0
2011-10	LILLE	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
2011-10	MARSEILLE ST CHARLES	LILLE			0	0	0	0	0	0	0
2011-10	LYON PART DIEU	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
